x_fit,y_fit_highz,fitted_k_modulus_only_H0,fitted_k_modulus_Planck_values_q0,fitted_k_modulus_Planck
0.02353213213213213,2.067794663953075,1.9550125619184164,1.9551348870092125,2.007288582754684
0.02364214214214214,2.0685353033408447,1.9569805178574045,1.9571023058387382,2.00925600158421
0.02375215215215215,2.069275942728614,1.9589390747689421,1.9590603256413905,2.0112140213868623
0.02386216216216216,2.0700165821163834,1.9608883195554558,1.9610090333195842,2.013162729065056
0.02397217217217217,2.0707572215041528,1.9628283379201934,1.9629485145765568,2.0151022103220284
0.02408218218218218,2.071497860891922,1.964759214389189,1.964878853938332,2.0170325496838037
0.02419219219219219,2.0722385002796915,1.966681032332721,1.966800134775177,2.0189538305206485
0.0243022022022022,2.072979139667461,1.9685938739862916,1.9687124393225834,2.0208661350680552
0.02441221221221221,2.07371977905523,1.9704978204711248,1.9706158487017642,2.0227695444472356
0.02452222222222222,2.0744604184429996,1.972392951814207,1.972510442939695,2.0246641386851665
0.02463223223223223,2.0752010578307694,1.9742793469678792,1.9743963009887064,2.026549996734178
0.02474224224224224,2.0759416972185387,1.976157083828994,1.9762735007456405,2.028427196491112
0.024852252252252252,2.076682336606308,1.978026239257643,1.9781421190705775,2.030295814816049
0.02496226226226226,2.0774229759940774,1.9798868890954753,1.9800022318051556,2.0321559275506274
0.02507227227227227,2.078163615381847,1.9817391081836118,1.9818539137904858,2.034007609535957
0.02518228228228228,2.078904254769616,1.9835829703801662,1.9836972388846696,2.035850934630141
0.025292292292292292,2.0796448941573855,1.9854185485773839,1.985532279979943,2.0376859757254144
0.0254023023023023,2.080385533545155,1.9872459147184118,1.9873591090194433,2.039512804764915
0.02551231231231231,2.0811261729329242,1.9890651398137065,1.9891777970136126,2.041331492759084
0.02562232232232232,2.0818668123206936,1.9908762939570785,1.9909884140562546,2.0431421098017264
0.025732332332332332,2.0826074517084634,1.9926794463414121,1.99279102934024,2.0449447250857116
0.02584234234234234,2.0833480910962328,1.9944746652740297,1.994585711172882,2.0467394069183533
0.02595235235235235,2.084088730484002,1.9962620181917445,1.9963725269909836,2.048526222736455
0.02606236236236236,2.0848293698717715,1.9980415716755888,1.998151543375565,2.0503052391210366
0.026172372372372372,2.085570009259541,1.9998133914652316,1.9999228260662847,2.0520765218117565
0.02628238238238238,2.08631064864731,2.001577542473095,2.0016864399755545,2.053840135721026
0.02639239239239239,2.0870512880350796,2.0033340887981756,2.0034424492023604,2.055596144947832
