ppxf_sigma,veldisp,ppxf_sigma_error,veldispErr,sigmaStars,sigmaStarsErr
239.48681876564143,261.0427,10.910984716844276,9.869448,262.9944,9.020223
128.81127353455514,158.5081,17.6212431482921,10.14458,162.274,8.931599
157.0143717273106,151.8241,12.193718420660913,9.697949,164.3166,7.8404
104.61609372719612,72.4931,13.191281557730305,17.52589,100.8336,13.68816
120.94898816955988,108.9473,15.764266294700388,7.77664,141.6083,6.903619
175.02857603671887,183.5823,14.467858555438005,8.597337,195.3483,8.12926
190.99844244497712,198.247,13.195716931394298,11.94371,204.2848,10.65287
136.05667857279636,138.4591,14.569887665017788,9.274661,136.2001,7.57481
176.62877403348736,165.198,17.989005585248286,7.226533,180.6249,6.122669
101.47016503583524,103.4364,15.41570786048719,7.745369,102.2364,6.872897
105.92742444678052,141.3805,15.628369432447402,12.37802,140.5486,11.21872
111.10185809302922,140.5007,18.80886276755743,11.75216,135.0648,10.49243
140.14356255401944,155.8027,9.744367144509829,10.74612,160.2781,9.331053
259.2900134143688,214.241,25.327784263836158,13.80093,249.8126,11.92288
161.1823229081265,179.9922,18.79252345993978,11.88959,174.3448,12.99032
170.2558312322931,134.0414,19.99407042363163,11.2753,134.7785,10.01251
168.84101778561163,127.8637,17.818064437620002,11.09881,137.4087,10.03899
141.12892038680943,162.2075,13.38845918808799,11.96347,168.1293,11.57898
197.819303489528,181.6269,16.071542309686407,11.31824,198.9473,9.399339
173.98462096213655,174.2154,11.173189513819253,8.546075,172.4359,7.758381
98.21709381990168,110.1452,10.864228578873773,9.129526,102.011,9.276584
150.49048394512954,148.1634,12.2147149933881,7.201711,155.4037,5.980102
134.73038575487894,132.4934,14.302333829762846,7.582087,147.2416,7.560591
287.74549641049003,270.805,23.03905575834757,10.74509,279.2226,9.716079
195.7102493886429,194.9878,14.562076170676272,7.838877,198.0915,6.92395
100.780558119111,75.71712,26.61054761958119,27.95,120.7197,18.6211
104.04513916869443,120.4987,13.12479492032773,6.716186,120.8072,5.837255
211.39613716758677,212.8604,7.428380506552324,9.189334,207.9244,7.89329
116.98647713288796,133.2686,21.199832356549123,13.09453,122.3357,11.69626
157.69359898864366,165.6772,26.59129676587857,16.78894,165.8255,13.04984
116.66600530844336,89.55203,14.22049753969688,8.688918,98.88614,8.055304
208.4362058622274,207.774,17.24000498038249,7.862408,206.3568,6.996976
65.65851463649041,52.9183,11.740378170567029,10.89804,56.93414,8.970326
224.84942887221035,225.0814,17.259846956383264,10.25494,236.4457,9.112038
97.67612503611132,141.6715,18.42831289703365,9.951912,133.1796,8.818351
133.6758036850184,110.1823,10.385670720500023,6.997784,121.9235,6.514572
147.20261897929396,169.4558,16.34029447600069,11.77091,164.8052,10.64288
226.6892943009747,205.8211,17.3420081893161,11.66579,204.654,9.858369
127.69678157458276,125.4584,16.564424663503242,11.11654,141.936,9.283845
148.57842587057158,153.709,16.38937967591566,13.82112,149.8727,12.06603
99.41904052787648,75.79656,18.673956100484396,10.17572,57.72318,10.03477
161.40339221912532,156.773,17.017992622673717,7.501843,155.2004,7.099865
203.16482695679653,186.0199,20.097501583312265,10.2398,192.8782,9.611149
86.84679991692484,89.93147,13.042034275156476,10.76947,87.10708,8.839231
192.60712448406483,201.4359,17.2354089780613,13.93109,203.2036,12.12174
128.43341997656174,123.4727,13.48570720485166,7.76283,116.9624,6.956462
136.49137027865635,141.1172,15.097429340705467,9.743969,149.4398,8.833059
165.72089134383717,191.0012,12.750948568394564,9.780492,196.5576,8.196637
176.74185850414358,167.1361,18.733200487699445,8.990573,170.8759,7.862906
131.12117210414056,127.1118,19.70342914829491,10.86238,136.689,9.314393
143.41422369046293,135.4766,20.84518283945966,7.503493,131.2837,6.698786
145.9110695375065,121.0662,16.54764392330256,8.004278,126.0184,7.44445
127.37588591291484,136.7219,11.136937058229057,8.395192,137.5925,8.064498
133.81810821613283,198.476,20.5349617902122,14.99854,168.3126,13.04582
121.5668175144862,147.1275,25.33416237304969,17.45432,123.2325,13.61168
131.32182428946243,134.9031,11.346458132299771,8.896994,145.8027,8.316574
257.4961459246223,229.8319,12.351707793170291,7.547212,252.5047,6.542931
128.41883128831495,129.1975,17.8858103020798,7.781904,129.0835,7.323582
176.40396087944333,189.0838,15.264674865625484,7.839324,195.2788,6.595839
198.26181235043285,183.6289,18.298488077411186,10.53373,206.5685,9.410336
136.61025079888833,134.0474,20.75166175523752,8.698993,135.4014,7.901854
79.93241410028452,82.91962,10.888435372552369,7.574437,85.20747,7.055308
132.59762925392545,118.3896,17.997616452301873,10.7177,110.8879,9.47791
93.52357284513002,81.9332,12.499184056442068,9.390425,80.31431,7.925074
343.5866168140351,289.621,21.029771400865886,8.341313,291.3161,7.241245
139.0695475284902,126.8873,24.94470421230607,16.78132,116.4834,15.40466
143.4371474155987,131.5771,16.753702745240968,7.737056,138.1644,7.496219
52.69299361448015,102.2553,17.643818969299357,24.49968,68.48943,17.46282
62.19104516431719,63.32952,19.525803524782965,15.04538,53.94967,13.20073
168.2014504804513,162.6408,16.475341660577246,11.08987,159.8418,9.594283
138.960959616703,193.4344,24.40974673645164,18.66659,174.1994,15.43334
163.3860010978689,185.9871,14.50353821529602,10.59452,188.0067,9.549932
196.31987491940995,174.0281,27.13795549171365,15.64479,196.7766,12.26067
58.26400340316032,48.6503,10.52583554958497,8.956561,52.71376,7.87004
73.04452763522086,146.6064,21.982844364735616,17.32135,126.9484,13.80388
178.6768336384036,154.87,12.632628004624353,5.83427,154.352,5.435503
112.55986046378622,101.1133,10.7772472009204,8.233924,113.8592,7.21584
173.46617164366165,152.0377,16.360250293338645,12.11148,175.9624,9.873462
286.34903032555826,172.4239,36.9988934175346,19.07806,212.0891,14.02892
105.27394299568566,104.7075,14.097711442522936,9.943933,109.9162,9.531108
200.13015257460285,227.2663,26.425129147508446,19.66264,228.9072,15.31177
128.69342661923372,134.7191,22.60369565522045,15.34247,128.4202,13.98855
106.65987929960068,107.9611,15.213343805807222,12.22889,91.93013,12.63946
194.50862930201143,126.9946,17.384504459105177,10.87461,128.878,8.741569
159.61475783120025,190.1697,18.25859744603448,7.426333,187.655,6.428213
200.45800553315144,184.7681,16.59365774010955,9.39524,199.2411,8.701043
122.4727749727397,106.8513,13.88860026440583,9.975918,112.4374,9.306899
122.23891226727442,127.5182,13.18546638627538,8.836678,130.4892,7.928614
162.87270804321588,147.8846,21.39875238599457,10.64328,166.4965,9.167961
67.99366612640536,76.55154,12.096573948103789,8.480758,58.94077,8.098271
124.66092948554908,118.7571,20.810560815985507,13.68847,115.5249,10.89598
130.8417864645782,121.6123,17.813562624272663,14.23474,139.3145,11.61338
108.50129730122664,99.93407,13.586891251962438,8.514886,108.632,7.71988
125.75599271669104,136.4851,15.364030857751978,9.27735,134.4176,9.675662
155.12311834109607,161.3165,30.016686634286952,12.87573,142.0372,12.21012
120.65676617208806,135.214,18.50954009555656,10.0282,134.8723,10.10329
151.96275690861748,156.4565,15.072822135439251,11.28118,152.5851,10.33667
124.97123520349648,142.9005,17.018348103094482,9.411358,136.9272,8.787255
231.3359609510915,233.3592,19.26310948154825,9.154597,244.8969,8.405691
154.82710130281387,194.4845,23.686418015697264,17.45847,190.0155,14.69292
126.40743597371,137.3938,11.461551277926503,5.982918,138.5349,5.354536
109.2268942303526,132.0196,13.828073628013552,12.38572,129.5429,12.74318
168.01590950552898,145.0019,17.360976860927,12.78426,171.4216,11.00607
138.69721380701816,120.9307,11.635490148890684,7.908784,145.2173,6.657542
117.72873723990028,106.1197,15.463304754454567,8.126776,118.7801,8.019825
142.91684124611754,167.287,10.751379145547816,9.085338,171.3386,8.07633
188.3213768224962,169.1768,24.26621380507504,12.66604,172.2367,11.08062
118.16651138310291,117.7133,12.5377295105047,8.176418,120.5491,7.037561
137.02957557820127,150.2324,14.628478398445878,9.758139,154.3729,8.283148
103.4678396448257,121.3924,16.06155323398602,10.29349,126.1528,9.994391
125.06737940633032,119.75,20.32192416121662,11.26865,115.3654,9.668416
96.20035791103784,121.7034,13.223837428264153,9.542763,114.0608,8.118669
178.03609418187295,152.5638,19.185959255308187,11.44457,162.3145,9.557199
114.60181243762548,107.4315,15.090070324725875,10.58304,82.56113,7.995895
194.03247933048493,224.5466,21.3998848989973,11.13281,222.9977,10.3508
135.58562959241883,109.3406,12.804959424558684,8.701018,113.4096,8.293949
126.67341117170724,138.5438,22.32117144620399,10.70354,137.086,9.686341
135.8668412241194,139.5646,13.394823524723243,10.93744,139.308,9.194931
121.29565004720568,104.6955,12.824702275174834,9.16962,114.3942,7.939734
59.94201262274267,88.39308,13.55994816177574,15.9273,97.78132,15.10319
103.4527667890611,84.51061,12.487169273852327,9.141924,85.35589,8.574403
225.19908900488605,203.3395,17.36315213476842,9.424246,206.0386,8.467776
197.16303025115585,177.0604,25.49649263434317,11.60365,178.6128,11.2064
95.15094246774876,109.7871,20.8786988914958,13.38643,115.428,10.87443
159.0911778616675,160.6855,9.230849117007583,11.91296,171.5615,10.94386
152.7002045186575,136.6147,16.834857055512913,8.653739,145.587,8.44424
119.09314525245392,110.6064,18.26287364431433,8.638433,114.1842,8.34387
103.20388776762051,110.15,14.573002199793304,8.458448,111.8447,7.69324
102.25258259122184,109.4949,16.045317618724653,8.617077,96.9528,7.468653
137.80693310036654,134.4182,10.89806563203125,8.58826,134.5239,8.495142
41.30766439027637,28.57687,12.72575694335538,21.58863,32.23384,10.62271
173.4781074142873,160.9826,13.96652745084741,9.241802,163.2403,8.481116
126.1677925410929,114.2417,13.955970729763974,8.882928,121.7502,8.370024
143.83128085353945,164.9603,16.089663376174382,8.750031,156.2489,7.453434
117.69111548147384,132.6281,14.525297594625378,8.878995,133.6834,8.694736
142.5567568422399,153.9822,12.840526840435944,12.38757,156.1834,11.10484
108.76988366090158,117.6219,17.305508927087025,10.08872,119.9368,8.784628
147.111537603319,119.8225,17.04235989091172,9.674697,116.142,9.528925
134.28690170543294,153.5313,15.693956259079217,12.03995,139.2791,11.50188
167.32343590173966,157.2313,28.05740937260763,12.37321,167.6092,10.69635
131.28361915438552,138.5397,20.62767294339371,17.42815,126.2478,13.01365
190.3242053217412,159.8784,20.68308765170837,8.465786,158.614,7.699658
243.5009343134792,271.1481,20.31104945581718,13.42194,276.266,11.42452
134.3549328751129,125.5934,11.697101664405672,6.953663,125.2972,6.335331
121.4292261855088,104.2046,11.95766108360578,17.06624,118.5989,13.15017
141.92559772921263,129.9855,12.907727763230977,10.99429,124.7163,10.44904
111.37237737078648,104.7101,28.33048389288393,17.43461,114.0499,15.64814
165.1640880090009,155.7636,12.152046822580251,11.99133,163.3309,10.45841
156.87846346718953,139.5227,29.485432507501155,18.04256,149.2319,14.04561
83.02572415744766,69.39456,14.114142313997895,13.92015,80.59676,11.45613
122.69599123131825,134.5243,10.356401000362846,6.182089,130.5771,6.018058
119.3245135145097,121.2669,12.620403384421842,7.437919,117.8089,6.721372
171.55612611748913,153.1845,21.25343700512077,9.365457,149.3199,9.17979
104.48971452055814,129.3279,16.729091126196344,14.74013,113.1436,13.74816
147.3185773228146,154.0318,18.61166943741867,8.654213,143.6007,8.767573
94.95193287819086,98.3755,19.308084925035985,11.81705,94.00038,11.1695
96.1374938227307,110.4765,12.53413752436041,8.08171,114.6246,7.683599
87.49630462377142,113.9422,14.577562547654622,9.83824,103.3857,9.151316
181.99834838311745,229.4057,18.8038093051661,14.61583,222.619,13.43399
112.33841352890418,101.9537,16.174281171893586,9.153549,90.89376,8.561431
143.46373661084525,152.2775,12.58229933655486,9.70955,153.0552,8.106002
128.55245792736332,133.7396,18.59551211434407,11.27964,133.2501,11.05365
111.0666988421388,121.7874,16.092280230455568,7.956163,137.7066,7.678432
131.2749015626381,136.6712,17.631668012569616,9.22957,137.5392,9.322779
86.2204996002592,140.2894,19.735898224303515,20.39044,128.8411,18.02251
111.22627797473788,170.1053,14.902209561101444,15.58752,141.3174,13.78604
132.63578762985472,128.5113,18.48657984602247,26.1917,129.2054,23.71596
148.02270286590445,101.7531,16.63826657880481,8.17933,103.7123,7.485353
94.8080818815748,103.2304,14.412916650164624,12.05891,106.8394,10.30188
146.38727076493907,177.9309,17.163967642019156,8.719605,181.5415,7.893788
116.95250811127826,150.8567,22.65987241711048,14.53495,143.914,14.21771
179.85727483253845,207.7584,25.689842609343977,10.80354,200.2688,10.6146
221.053329899236,203.6052,22.562671787077747,10.08295,215.7049,9.434207
204.2604068094157,188.0862,18.77542693900244,8.089815,195.0665,6.946111
250.1120302475105,242.135,11.8922274792387,8.211718,252.972,6.952254
97.25319793222285,124.2188,19.95169789896321,26.40393,119.1081,26.36957
213.3460494928227,208.5401,18.75114514983049,8.905258,217.204,7.878709
125.96948643912486,135.0751,29.406036089203518,10.51398,124.859,11.2617
135.02306507603143,135.473,11.60714125727743,8.646596,141.0368,7.910317
191.6505741197605,153.4641,27.17851244346721,13.71157,151.1554,15.82889
126.69346868389908,107.7311,11.635558236173974,8.863858,102.0105,8.034902
155.13170687983802,123.9829,27.346090438886584,14.17957,116.0875,12.36994
190.58069191337333,187.2643,25.82791721347507,19.9731,217.0361,14.03064
185.4617641897096,176.6082,23.68408373817432,12.48344,156.0246,10.38658
231.32157223289636,211.8748,12.552159951214616,7.555707,218.8226,7.220083
138.08670181714123,148.5653,12.977429493097953,11.9467,146.9767,11.12758
160.24612655388495,167.9718,6.711262481719301,8.685908,175.5628,7.768611
162.07184455322167,175.1561,11.34584040962186,10.66163,179.2873,9.703325
169.77049395198014,149.5655,15.943876275025188,9.780081,152.7323,8.512197
139.5777257794512,163.8541,11.45379821504182,9.41596,161.8616,8.488255
117.72214316212694,138.8168,18.234817114933502,13.37286,146.2724,11.85956
100.80477539210628,99.97307,16.6792727088471,7.849884,100.5478,6.866495
243.92262267204288,226.7596,20.784560363260976,7.861221,231.9508,7.115065
137.6488770627338,137.5271,9.16017653937122,10.65236,156.027,8.352242
96.49330295798612,113.5315,16.20085802449014,11.10676,124.6077,8.970442
251.4021883019888,234.3943,21.46570804706697,10.94505,242.4635,9.364679
166.013633841235,179.7408,11.604054948060377,9.943645,192.2311,9.336091
215.2423319467989,198.5295,24.778924352479912,8.192212,209.0724,7.087622
76.32575104408053,109.4175,12.270332675662909,8.524941,110.7821,8.273576
166.5870816956834,136.8357,20.22192193284777,13.82318,116.5479,12.60207
131.50850558580095,156.5851,19.34042210703651,8.119631,142.9768,7.854519
146.52088486488665,176.5234,22.27143102713888,14.63095,152.834,12.72104
129.31865999876493,125.2619,20.550848753050754,15.71405,119.2176,14.56031
100.2400493767804,86.17137,14.248754904131186,7.319799,88.41845,6.579094
106.02353421050093,124.665,17.291554691401263,16.19677,131.052,16.09717
130.02670546724664,153.3633,15.977905824466562,9.971267,152.4227,8.783743
95.9151811558382,118.6892,19.22998533345919,12.61114,135.1991,10.48921
177.01278885398665,180.7934,20.205606881896923,10.07386,194.4508,9.047941
173.64303259225065,163.3468,16.54740458626413,8.797785,178.2001,7.329985
118.01344772336677,96.21428,19.069728735306786,10.13969,90.47395,8.936399
270.3924285270281,302.4048,20.54965211006545,14.54185,296.807,12.40884
182.7121023674542,189.6936,21.02679595162499,13.81906,193.018,11.17553
151.4506490788531,160.6906,7.463913990142948,6.60364,169.451,6.756239
150.4292229550695,130.3354,20.93042763857713,8.133362,124.4857,7.303556
128.1592954721542,185.274,17.77411143300794,8.839004,181.524,8.534737
153.93810041955507,194.1627,19.96561566790914,10.98224,185.4799,9.950901
163.7726059134921,151.9878,16.68714014420287,6.914964,164.3482,6.179363
120.2713427491582,120.264,16.195899729850435,14.13262,125.531,10.2671
112.21504165167948,158.5937,13.414110715411146,10.97862,161.115,10.56528
168.51853747344578,170.3691,21.653036651545097,12.53082,169.9539,12.42319
102.03799131484222,134.4531,17.515615926274503,9.670587,121.1164,9.229677
79.79406408867608,83.27748,18.90824296466631,9.210626,81.08308,8.62283
179.4654081515563,140.9912,26.981014632097946,12.03918,153.2461,11.61646
127.86348913918911,135.6414,23.14810143766288,14.51774,125.9071,13.95195
36.91360306323571,26.18383,12.946790671705292,16.30025,34.00236,13.48912
127.75517865765428,127.0651,29.9805273267602,11.85852,117.3302,10.79302
87.47521642798256,111.8616,15.054027957579738,8.336273,115.0615,7.163353
110.54919081277428,102.5327,13.505660083703347,10.36462,98.99009,9.274501
113.80911694910382,140.9891,14.007686365288432,9.539921,142.9736,8.872763
118.15886651559458,131.255,11.306557184593276,8.901983,120.0123,7.047434
110.68552943648947,179.9023,22.020903787396552,15.58401,171.9093,14.00028
96.34265631943164,109.0481,14.614199813650398,9.440391,113.0949,9.283333
80.15118929448103,97.32546,17.37119741242916,10.40459,79.05862,8.713445
206.16278058534127,197.4703,19.13877945691661,7.892002,214.1796,7.182791
159.4905781320646,208.2735,18.169449515145217,12.16563,211.5547,10.45146
204.69384184940407,236.6393,12.963824938525796,8.444183,213.81,7.430153
151.3876398602859,157.8531,14.51046752913805,9.639516,149.9704,10.30086
94.06546215040456,96.73412,12.568683536252504,8.672437,117.3305,7.850584
174.83408102454345,200.194,19.937518256886563,12.85255,207.5059,10.96798
84.46036706825133,59.85556,13.432903872998944,9.28465,59.53546,7.425323
93.12024045541338,115.5141,11.262190157466607,13.70277,93.51714,10.27027
201.380040777972,172.3326,19.0302835366498,9.924306,193.8094,8.699344
92.2213977844726,106.6877,8.72784972695533,7.292624,102.3043,7.417893
131.84249663671207,144.3892,16.6406926336756,12.49504,137.8312,11.92034
71.58105644645504,120.0943,22.13418584499029,19.8532,101.1391,17.19252
101.47266795147978,136.3026,10.731165775281418,14.35512,127.2499,12.73945
113.92741752013474,142.0283,19.85875927309502,15.88133,146.5794,11.7807
140.5191664069495,114.0335,24.364204845808413,11.1283,108.025,10.19853
119.69378292551734,145.689,17.36425813440358,12.17214,138.0245,10.71162
197.20204138309225,193.7888,13.169852587363538,7.79004,208.4356,6.839194
134.07781603455146,144.6732,15.076604441720203,11.61335,140.2671,10.10556
90.14832541007743,112.9782,13.462995527433176,8.321153,114.7907,6.609174
140.68076044969771,102.8842,27.684919486286248,9.55637,89.95074,8.98862
90.82326729430577,101.1901,12.317811961826624,10.71223,110.3245,8.891774
201.31474576530616,153.3489,29.99411279794353,11.54866,154.6137,10.5254
53.54017364690442,87.29272,15.75819913360708,11.67393,81.42596,10.18031
126.61365337368836,127.2247,18.39227626783464,8.971896,116.2011,8.480782
89.91057344440684,121.921,13.301752979654294,18.93392,124.0843,14.11191
86.95169544400976,96.02559,13.896069893677057,8.738214,99.65186,8.442046
136.52464286225637,160.6782,24.15129588324484,14.26512,133.0834,13.18953
170.50670444665738,140.8464,16.841608429640598,8.598982,146.7945,7.018005
176.37136215672376,169.6823,22.97654811492469,11.90702,180.9559,10.29983
164.76994700280133,165.7717,16.947904952521434,9.681823,181.5604,7.731499
102.8102543091195,142.2184,20.83811031950881,17.97583,146.463,14.93868
207.9600074059485,191.7966,13.586903055353885,10.54722,186.2546,8.87169
87.02159494723595,95.58462,9.819452613911327,7.30767,90.79285,6.298131
137.78392984073383,126.072,20.285514112006144,7.571595,134.6302,6.74763
103.31825441063464,102.0578,16.22986028357348,11.24081,98.12065,11.92576
232.93345082699653,190.1375,28.525517632855337,11.62929,202.2164,9.812214
93.36975180625356,100.2555,12.21951746724756,9.78424,102.3664,7.74061
76.07980083266315,88.62336,15.850487150346462,13.45667,92.93414,12.42756
91.88859578121804,132.9358,19.43782172576049,14.45923,124.1737,11.79494
128.82405679557806,149.9027,17.194528521386754,10.83265,150.4294,11.15489
170.84987421256142,181.9242,13.601890111393748,8.728326,188.4387,7.769858
114.80106898699935,110.1813,29.784627340603123,15.0537,120.5962,12.07503
176.82241396368664,187.4655,27.019576346859893,11.34217,186.2008,9.881914
133.96778467527847,113.0639,16.946419300124735,8.739354,110.5363,7.844556
146.27727360074783,137.9112,18.647526929941133,10.4788,129.5267,10.41986
132.6407227695058,119.4339,23.10668075080324,10.49626,107.8098,9.367934
143.46669310477932,173.2683,26.61204289472272,17.71176,187.2975,17.41141
113.94976045863484,103.9378,9.547765204181824,9.001273,108.249,7.820417
212.47197872425303,200.6522,20.207530458994068,11.56328,203.1975,10.49998
96.59355554936238,94.56924,23.330638595450463,11.63567,94.19408,9.453587
146.81494539655253,149.6014,15.584131606483153,9.484324,150.6177,8.82458
233.25061235370512,242.1055,14.53273992041077,7.315341,247.1953,6.503453
111.97206017610942,137.1568,22.64211481080729,14.44125,141.6201,15.0199
152.78310071934183,158.4479,16.709770527791637,9.875367,160.1893,8.606017
136.97831585022655,148.0388,16.925200819495263,7.955106,150.6318,7.186326
189.77986861811584,168.0834,27.899688785728014,14.03563,154.1264,12.72309
146.92609853822938,115.2446,16.273167613333154,7.031541,129.3733,6.043075
94.53718697536505,91.28848,13.569984623685489,6.565667,87.07311,6.019986
112.8346697531432,127.4514,22.882948153315755,12.82413,132.9451,13.13082
143.9320201612335,158.2569,11.991915232884292,7.01306,173.2459,6.688038
100.89178362757846,130.4511,17.518204857918946,11.04927,121.2016,9.30177
123.2474982133699,89.65631,22.478990221783217,18.86404,103.5645,15.06235
157.261338305646,137.2319,21.542243119079757,9.751204,144.8568,9.446244
121.95343934529828,132.2021,9.912561596848574,7.411579,135.8779,6.617236
121.25969357271109,120.1117,13.629435054768608,10.55956,123.5934,10.22702
70.62983674720577,93.83832,18.392997087615065,17.29048,95.37529,16.63549
137.35880129286278,147.5553,18.07939661024005,9.6126,143.5862,8.641623
106.0142498260245,117.3243,15.273893756483616,8.477543,114.9495,8.299314
135.61513593934032,135.1966,31.930660414829397,10.99248,135.8946,11.22921
116.48659734304351,101.286,16.812069477868125,9.587803,100.1831,8.375433
83.57768997579416,132.071,14.333506319699692,10.81532,122.8781,9.504159
68.57354765689526,90.60997,9.918584602747416,9.361609,90.84422,8.144849
50.34644161827447,37.18333,9.80026591633716,31.2288,43.37619,11.39124
90.5429615126204,86.6338,25.52749695717121,11.18307,97.12171,10.98623
141.78353786753985,119.5778,20.057376300369583,12.6418,111.7225,10.31089
94.14700498227543,90.21836,13.396705951951844,9.704012,82.10133,9.264837
109.11884681814442,119.8291,28.76212302905515,18.26247,117.247,12.61123
203.05922143953396,176.2813,30.23807029967188,18.33036,191.0082,15.08242
175.7887071941962,153.7949,31.24838157149874,9.135477,145.4922,9.064877
171.822719655173,177.1667,16.12018309313616,10.66122,183.8345,9.547616
194.6001953546521,188.7701,17.334623550780535,10.19807,191.2913,8.712681
66.55931545795242,89.3516,11.392911330194517,7.33457,85.14056,6.262412
242.4363755276864,226.9565,16.6983356416391,9.908878,245.2904,8.627489
41.66396784243098,70.75679,8.467836421304224,8.267602,68.44218,7.745592
227.2463479407591,209.2458,12.451535474192436,9.078645,215.675,8.475019
125.96342426814918,117.7461,15.807881264039844,11.51951,118.5759,10.73456
84.29719384804864,95.95615,15.225432940414317,10.01409,81.89909,9.113484
102.97995925350746,121.7211,13.391822376932508,13.18683,113.6228,13.72724
105.44308394556356,137.73,18.129444752812805,14.24969,126.4196,10.97845
145.34365859298296,133.2159,22.421531659309185,9.330041,125.8477,9.287798
107.31310591495614,97.0721,13.13156564537571,12.25406,94.28775,10.17673
98.89929422480895,132.1135,20.434577294851135,8.480758,125.3279,8.12945
175.64401535086813,170.7527,14.764784135126831,8.682487,184.5462,7.808752
126.92789827283671,137.638,15.137239749752286,13.1457,159.6418,11.253
123.0678376607298,154.9393,15.590511513890933,9.464805,179.326,7.850511
108.61686400314196,86.43043,19.25473007583008,15.70591,103.8554,13.33177
148.7602975148944,133.7531,17.777827219186012,10.29578,146.5774,10.56087
152.23724992893142,160.9328,16.790446715053402,11.37408,161.3451,10.93877
146.73472549240918,146.2087,16.320035133356804,11.09547,148.9821,10.5142
203.95115963965847,212.2134,18.98118015751001,10.56871,231.3495,9.552106
208.8480731160659,182.7192,22.425442733973394,9.927553,193.2789,8.808321
117.99222682628567,107.7736,14.61468980136154,7.085145,107.1927,7.40728
165.8711311599771,157.1273,17.51414841839579,11.55114,152.8102,10.39716
110.24016127684284,131.4275,14.748917761564892,9.742162,116.719,9.551105
69.63509147774,106.9902,14.131265169660198,10.1159,110.8123,9.847332
99.45450636434464,148.7457,20.995250514623248,12.46619,129.3207,10.01973
80.37197025966812,112.7896,16.428924369880804,14.32617,102.0111,11.7574
182.56157617837877,184.7037,24.9654302750268,13.27755,184.8858,15.25616
83.42063215165764,73.38831,16.85861436736926,12.51251,71.12019,11.25319
140.4300193499239,164.5495,18.772112123709867,10.36767,156.2017,8.007044
168.83501119542578,161.6671,11.415560438814143,5.812622,161.2808,5.384924
114.05616545102266,119.2983,14.079295793902029,9.437229,128.5261,8.061012
241.0790021440911,232.5297,26.90224880773698,13.43731,247.3413,11.38829
96.56349403297936,78.39202,16.885450117868167,11.17379,85.30285,11.3811
89.78309091417111,97.5393,15.69840804517567,12.66257,84.96354,11.67454
130.67889469025994,157.5122,22.748748071411743,28.80663,127.8146,26.75608
119.99716155014865,141.9987,21.662347069025326,11.81512,140.4304,10.95376
168.1539934088453,163.6621,22.24382573636204,13.82886,159.3635,12.8972
26.34905179089009,33.52632,16.72147543124946,17.19015,30.512,9.011439
140.9978623722787,132.4301,18.816067488696653,8.194145,120.033,8.349432
153.29355999250927,138.6886,25.42623444772719,11.63536,142.2824,9.618371
233.2246751868125,223.4005,10.467324732144448,13.88015,230.779,12.23768
58.28044281335851,57.21999,23.74689402692233,21.91524,72.08271,13.27053
126.88363057970312,109.8063,17.5362647105813,9.981157,104.2471,8.870133
192.95823582690664,187.9487,19.228261692413067,10.8436,203.5284,9.63763
141.53688543416024,149.9387,19.39306054695706,12.79315,151.6295,12.2073
109.21106035837563,111.261,15.71074985889662,10.0385,91.25423,9.129234
101.0710158603544,100.5601,13.580591733918885,7.10289,95.88963,6.685093
85.52904964487401,94.65428,9.312374375168952,10.36375,76.6965,9.860265
235.47546336870667,254.1595,9.2679390119266,7.846272,273.2289,7.052942
101.0973104698428,129.8409,12.443540675921266,10.32812,133.6022,9.222898
158.3509409510142,157.4148,21.036740359585806,10.82348,154.7624,9.912699
162.8049811791973,165.0197,24.014584320767245,15.01619,141.5235,11.2939
111.60674416290487,91.07132,17.352781477218176,7.273291,97.93311,6.501096
132.17791888110918,151.8266,11.506685999758464,8.851675,152.7926,8.712043
169.3201080729083,150.397,14.217106065212722,6.128177,151.3868,5.06328
103.80803728060329,110.2456,20.474659039491392,10.46098,112.4362,10.00963
141.47456827815608,122.7493,31.105093047076277,13.17509,108.9565,12.63867
193.06837794493688,193.3236,22.66487846060829,10.24505,209.0906,8.633035
179.25389523300828,174.988,31.89162360851443,14.60533,158.1743,13.36852
156.2053923070064,143.6882,19.15002789535593,10.56411,135.2048,10.00858
231.57329803866705,175.5273,33.21259680978544,15.40975,194.3574,13.61687
35.868372430713585,44.28332,16.03645847589002,9.81632,48.64213,8.706538
91.5079987904626,109.2593,15.537640759920675,10.78162,113.9021,9.994303
172.317509777801,169.5728,19.15771739061816,11.98906,167.6328,10.09554
110.5725139546663,106.725,12.446707365453632,11.36669,111.967,9.74628
112.18084591904416,115.8084,20.612486708325065,9.715007,107.799,8.764399
107.39758302785764,130.4575,29.129508633527223,19.74895,111.1445,16.42636
133.65028001699804,142.7231,16.783801030148755,9.904842,155.3396,8.202151
133.19700456912662,173.8142,20.56462786708326,12.60575,196.1333,11.62383
135.77564582775562,143.2624,14.363562388364732,10.71103,148.051,9.484184
148.82834361723994,144.5271,16.6637498670711,8.551902,142.6881,7.192846
109.3049547189729,126.1379,15.706298246544415,11.99385,136.7013,12.31355
117.39778560127536,155.243,15.6327747827178,6.068371,160.2528,5.538492
61.29090276458136,97.4446,14.859986758387985,13.29347,83.08475,10.59407
159.3396664464358,162.973,18.4566443109739,14.07426,163.7553,12.05994
103.33692009008388,103.5152,11.30053214707644,9.264084,94.41156,8.435467
